0.0002,340000,100000,1,2.40335,0.01,3,171.082
0.0002,340000,100000,1,1.39489,0.01,3,171.082
0.0002,340000,100000,1,2.40335,0.01,3,241.036
0.0002,340000,100000,1,2.40335,0.01,3,171.406
0.0002,340000,100000,1,2.40335,0.01,3,171.082
0.0002,340000,100000,1,1.39489,0.01,3,241.543
0.0002,340000,100000,1,1.30538,0.01,3,400.635
0.0002,340000,100000,1,2.72821,0.01,3,400.635
0.0002,340000,100000,1,1.30538,0.01,3,360.487
0.0002,340000,100000,1,1.30538,0.01,3,399.823
0.0002,340000,100000,1,1.30538,0.01,3,400.635
0.0002,340000,100000,1,2.72821,0.01,3,359.699
0.0002,340000,100000,1,1.73439,0.01,3,27.4976
0.0002,340000,100000,1,2.29125,0.01,3,27.4976
0.0002,340000,100000,1,1.73439,0.01,3,504.054
0.0002,340000,100000,1,1.73439,0.01,3,27.4976
0.0002,340000,100000,1,1.73439,0.01,3,27.4976
0.0002,340000,100000,1,2.29125,0.01,3,504.872
0.0002,340000,100000,1,2.58371,0.01,3,458.816
0.0002,340000,100000,1,1.58575,0.01,3,458.816
0.0002,340000,100000,1,2.58371,0.01,3,188.22
0.0002,340000,100000,1,2.58371,0.01,3,457.2
0.0002,340000,100000,1,2.58371,0.01,3,403.76
0.0002,340000,100000,1,1.58575,0.01,3,164.866
0.0002,340000,100000,1,2.80826,0.01,3,136.968
0.0002,340000,100000,1,1.8326,0.01,3,136.968
0.0002,340000,100000,1,2.80826,0.01,3,213.951
0.0002,340000,100000,1,2.80826,0.01,3,136.951
0.0002,340000,100000,1,2.80826,0.01,3,127.14
0.0002,340000,100000,1,1.8326,0.01,3,198.348
0.0002,340000,100000,1,1.90438,0.01,3,387.22
0.0002,340000,100000,1,2.04042,0.01,3,387.22
0.0002,340000,100000,1,1.90438,0.01,3,331.959
0.0002,340000,100000,1,1.90438,0.01,3,386.974
0.0002,340000,100000,1,1.90438,0.01,3,452.048
0.0002,340000,100000,1,2.04042,0.01,3,387.247
0.0002,340000,100000,1,1.08462,0.01,3,262.599
0.0002,340000,100000,1,2.97946,0.01,3,262.599
0.0002,340000,100000,1,1.08462,0.01,3,407.141
0.0002,340000,100000,1,1.08462,0.01,3,263.075
0.0002,340000,100000,1,1.08462,0.01,3,268.577
0.0002,340000,100000,1,2.97946,0.01,3,417.066
0.0002,340000,100000,1,2.2374,0.01,3,498.326
0.0002,340000,100000,1,1.14749,0.01,3,498.326
0.0002,340000,100000,1,2.2374,0.01,3,39.4071
0.0002,340000,100000,1,2.2374,0.01,3,498.764
0.0002,340000,100000,1,2.2374,0.01,3,498.326
0.0002,340000,100000,1,1.14749,0.01,3,39.4064
0.0002,340000,100000,1,2.14361,0.01,3,558.708
0.0002,340000,100000,1,2.40929,0.01,3,558.708
0.0002,340000,100000,1,2.14361,0.01,3,707.65
0.0002,340000,100000,1,2.14361,0.01,3,556.404
0.0002,340000,100000,1,2.14361,0.01,3,245.671
0.0002,340000,100000,1,2.40929,0.01,3,310.031
0.0002,340000,100000,1,1.05342,0.01,3,513.2
0.0002,340000,100000,1,1.71769,0.01,3,513.2
0.0002,340000,100000,1,1.05342,0.01,3,191.681
0.0002,340000,100000,1,1.05342,0.01,3,513.532
0.0002,340000,100000,1,1.05342,0.01,3,513.2
0.0002,340000,100000,1,1.71769,0.01,3,191.944
0.0002,340000,100000,1,1.99806,0.01,3,141.507
0.0002,340000,100000,1,1.27878,0.01,3,141.507
0.0002,340000,100000,1,1.99806,0.01,3,46.6228
